Date,GALP.LS,REP.MC
2018-05-03,13.864638328552246,13.254941940307617
2018-05-04,14.051937103271484,13.350812911987305
2018-05-07,14.343780517578125,13.54255199432373
2018-05-08,14.191327095031738,13.446680068969727
2018-05-09,14.322002410888672,13.788476943969727
2018-05-10,14.583352088928223,13.730120658874512
2018-05-11,14.910039901733398,13.871840476989746
2018-05-14,14.966666221618652,13.8968505859375
2018-05-15,14.879548072814941,13.955204963684082
2018-05-16,14.76629638671875,13.963541030883789
2018-05-17,14.748873710632324,14.246979713439941
2018-05-18,14.792431831359863,14.226139068603516
2018-05-21,14.86648178100586,14.28866195678711
2018-05-22,14.940530776977539,14.305335998535156
2018-05-23,14.535436630249023,13.68010139465332
2018-05-24,14.491878509521484,13.54671859741211
2018-05-25,14.073719024658203,13.13823413848877
2018-05-28,13.847367286682129,13.063204765319824
2018-05-29,13.749725341796875,13.04653263092041
2018-05-30,14.007144927978516,13.592570304870605
2018-05-31,14.109225273132324,13.592570304870605
2018-06-01,14.162484169006348,13.759297370910645
2018-06-04,14.246809959411621,13.717616081237793
2018-06-05,14.149168968200684,13.684270858764648
2018-06-06,14.357766151428223,14.092757225036621
2018-06-07,14.561928749084473,14.347017288208008
2018-06-08,14.277877807617188,14.201128959655762
2018-06-11,14.424341201782227,14.405372619628906
2018-06-12,14.428777694702148,14.263654708862305
2018-06-13,14.353328704833984,14.213634490966797
2018-06-14,14.362205505371094,14.355352401733398
2018-06-15,14.011582374572754,14.271989822387695
2018-06-18,14.242372512817383,14.310598373413086
2018-06-19,13.993830680847168,14.263410568237305
2018-06-20,13.84292984008789,14.031763076782227
2018-06-21,13.856244087219238,13.941678047180176
2018-06-22,14.282317161560059,14.327756881713867
2018-06-25,14.15804672241211,14.087531089782715
2018-06-26,14.229059219360352,14.169034957885742
2018-06-27,14.424341201782227,14.417841911315918
2018-06-28,14.384397506713867,14.477896690368652
2018-06-29,14.499791145324707,14.38352108001709
2018-07-02,14.388833999633789,14.310598373413086
2018-07-03,14.60630989074707,14.465028762817383
2018-07-04,14.779401779174805,14.520792961120605
2018-07-05,14.908112525939941,14.803916931152344
2018-07-06,15.014630317687988,14.722414016723633
2018-07-09,15.258733749389648,14.816789627075195
2018-07-10,15.325305938720703,14.829655647277832
2018-07-11,15.098956108093262,14.593720436096191
2018-07-12,14.961369514465332,14.550822257995605
2018-07-13,14.983559608459473,14.572272300720215
2018-07-16,14.983559608459473,14.41355037689209
2018-07-17,14.96580982208252,14.430708885192871
2018-07-18,14.934741020202637,14.37065315246582
2018-07-19,15.03238296508789,14.542243957519531
2018-07-20,15.054574012756348,14.460738182067871
2018-07-23,15.059012413024902,14.465028762817383
2018-07-24,15.1344633102417,14.456448554992676
2018-07-25,15.214350700378418,14.38352108001709
2018-07-26,15.471771240234375,14.332046508789062
2018-07-27,15.538344383239746,14.404972076416016
2018-07-30,15.440701484680176,14.499345779418945
2018-07-31,15.613795280456543,14.56369400024414
2018-08-01,15.742504119873047,14.503636360168457
2018-08-02,15.742504119873047,14.486477851867676
2018-08-03,15.46289348602295,14.576560974121094
2018-08-06,15.640424728393555,14.567980766296387
2018-08-07,15.902280807495117,14.64948844909668
2018-08-08,15.884529113769531,14.645196914672852
2018-08-09,15.738064765930176,14.58942985534668
2018-08-10,15.738064765930176,14.456448554992676
2018-08-13,15.67593002319336,14.336334228515625
2018-08-14,15.698121070861816,14.19906234741211
2018-08-15,15.311993598937988,13.885910987854004
2018-08-16,15.396320343017578,13.937390327453613
2018-08-17,15.422948837280273,13.907360076904297
2018-08-20,15.400758743286133,13.984576225280762
2018-08-21,15.493961334228516,14.091819763183594
2018-08-22,15.706997871398926,14.169034957885742
2018-08-23,15.573851585388184,14.08324146270752
2018-08-24,15.658175468444824,14.15616512298584
2018-08-27,15.862337112426758,14.19906234741211
2018-08-28,15.835705757141113,14.241962432861328
2018-08-29,15.817954063415527,14.271989822387695
2018-08-30,15.809077262878418,14.302018165588379
2018-08-31,15.55165958404541,14.211934089660645
2018-09-03,15.702559471130371,14.314886093139648
2018-09-04,15.51171588897705,14.499345779418945
2018-09-05,14.94361686706543,14.18619441986084
2018-09-06,14.561928749084473,14.010313987731934
2018-09-07,14.49091625213623,14.036054611206055
2018-09-10,14.592995643615723,14.087531089782715
2018-09-11,14.557488441467285,14.366364479064941
2018-09-12,14.894797325134277,14.69238567352295
2018-09-13,14.779401779174805,14.567980766296387
2018-09-14,14.672883987426758,14.542243957519531
2018-09-17,14.601872444152832,14.525084495544434
2018-09-18,14.74179744720459,14.5851411819458
2018-09-19,14.925436019897461,14.5851411819458
2018-09-20,15.012667655944824,14.486477851867676
2018-09-21,15.081531524658203,14.139006614685059
2018-09-24,15.407496452331543,14.396392822265625
2018-09-25,15.765597343444824,14.610878944396973
2018-09-26,15.563590049743652,14.71383285522461
2018-09-27,15.55440902709961,14.756731986999512
2018-09-28,15.692138671875,14.726703643798828
2018-10-01,15.435041427612305,14.786760330200195
2018-10-02,15.559000968933105,14.756731986999512
2018-10-03,15.568181037902832,14.718123435974121
2018-10-04,15.563590049743652,14.718123435974121
2018-10-05,15.329448699951172,14.606589317321777
2018-10-08,14.989712715148926,14.426422119140625
2018-10-09,15.159581184387207,14.619460105895996
2018-10-10,15.154987335205078,14.64948844909668
2018-10-11,14.55356502532959,14.104690551757812
2018-10-12,14.369922637939453,14.00173568725586
2018-10-15,14.296465873718262,14.05321216583252
2018-10-16,14.291874885559082,14.074662208557129
2018-10-17,14.351558685302734,13.96741771697998
2018-10-18,14.41124153137207,13.937390327453613
2018-10-19,14.36074161529541,13.740059852600098
2018-10-22,14.392878532409668,13.667135238647461
2018-10-23,13.837363243103027,13.298215866088867
2018-10-24,13.920001983642578,13.100889205932617
2018-10-25,13.952139854431152,12.912139892578125
2018-10-26,13.773089408874512,12.959325790405273
2018-10-29,13.745543479919434,13.045120239257812
2018-10-30,13.754724502563477,13.01080322265625
2018-10-31,14.135780334472656,13.57705020904541
2018-11-01,13.759315490722656,13.34969425201416
2018-11-02,13.616994857788086,13.384012222290039
2018-11-05,13.78686237335205,13.474096298217773
2018-11-06,13.773089408874512,13.414039611816406
2018-11-07,13.773089408874512,13.529863357543945
2018-11-08,13.731770515441895,13.57705020904541
2018-11-09,13.566492080688477,13.598499298095703
2018-11-12,13.566492080688477,13.555602073669434
2018-11-13,12.98343276977539,13.439778327941895
2018-11-14,13.291030883789062,13.302507400512695
2018-11-15,13.515992164611816,13.465517044067383
2018-11-16,13.644540786743164,13.43120002746582
2018-11-19,13.364487648010254,13.39259147644043
2018-11-20,13.268075942993164,13.113757133483887
2018-11-21,13.662904739379883,13.298215866088867
2018-11-22,13.497627258300781,13.09230899810791
2018-11-23,13.22675609588623,12.749129295349121
2018-11-26,13.36907958984375,12.997934341430664
2018-11-27,13.22675609588623,12.839213371276855
2018-11-28,13.116572380065918,12.731969833374023
2018-11-29,13.258893013000488,12.989355087280273
2018-11-30,13.327759742736816,13.083728790283203
2018-12-03,13.828182220458984,13.126626968383789
2018-12-04,13.644540786743164,13.126626968383789
2018-12-05,13.557311058044434,12.916430473327637
2018-12-06,13.102798461914062,12.281546592712402
2018-12-07,13.332351684570312,12.684782981872559
2018-12-10,13.125754356384277,12.354472160339355
2018-12-11,13.134936332702637,12.534642219543457
2018-12-12,13.121162414550781,12.667624473571777
2018-12-13,12.960476875305176,12.809185981750488
2018-12-14,13.001795768737793,12.689071655273438
2018-12-17,12.919157028198242,12.620436668395996
2018-12-18,12.675833702087402,12.496033668518066
2018-12-19,12.831929206848145,12.581829071044922
2018-12-20,12.455463409423828,12.281546592712402
2018-12-21,12.354461669921875,12.328734397888184
2018-12-24,12.414145469665527,12.334033012390137
2018-12-27,12.377415657043457,12.13089370727539
2018-12-28,12.547284126281738,12.510675430297852
2018-12-31,12.666650772094727,12.435603141784668
2019-01-02,12.9099760055542,12.57249927520752
2019-01-03,12.822746276855469,12.590163230895996
2019-01-04,13.212984085083008,12.890456199645996
2019-01-07,13.304803848266602,12.784470558166504
2019-01-08,13.249711990356445,12.797718048095703
