Date,Stocks,Bond,Gold
2017-04-27,2388.77001953125,23.655189514160156,120.38999938964844
2017-04-28,2384.199951171875,23.655189514160156,120.7699966430664
2017-05-01,2388.330078125,23.620403289794922,119.66999816894531
2017-05-02,2391.169921875,23.658002853393555,119.6500015258789
2017-05-03,2388.1298828125,23.629804611206055,117.9800033569336
2017-05-04,2389.52001953125,23.592208862304688,116.79000091552734
2017-05-05,2399.2900390625,23.592208862304688,117.01000213623047
2017-05-08,2399.3798828125,23.564002990722656,116.75
2017-05-09,2396.919921875,23.52640724182129,116.05000305175781
2017-05-10,2399.6298828125,23.53581428527832,116.04000091552734
2017-05-11,2394.43994140625,23.554609298706055,116.5
2017-05-12,2390.89990234375,23.620403289794922,116.83000183105469
2017-05-15,2402.320068359375,23.601612091064453,117.13999938964844
2017-05-16,2400.669921875,23.639209747314453,117.6500015258789
2017-05-17,2357.030029296875,23.770795822143555,119.79000091552734
2017-05-18,2365.719970703125,23.761398315429688,118.80999755859375
2017-05-19,2381.72998046875,23.75198745727539,119.4000015258789
2017-05-22,2394.02001953125,23.733200073242188,119.9000015258789
2017-05-23,2398.419921875,23.67680549621582,119.13999938964844
2017-05-24,2404.389892578125,23.72380256652832,119.61000061035156
2017-05-25,2415.070068359375,23.733200073242188,119.4800033569336
2017-05-26,2415.820068359375,23.75198745727539,120.54000091552734
2017-05-30,2412.909912109375,23.789592742919922,120.13999938964844
2017-05-31,2411.800048828125,23.798986434936523,120.62000274658203
2017-06-01,2430.06005859375,23.802759170532227,120.72000122070312
2017-06-02,2439.070068359375,23.868640899658203,121.61000061035156
2017-06-05,2436.10009765625,23.840408325195312,121.7300033569336
2017-06-06,2429.330078125,23.896879196166992,123.0999984741211
2017-06-07,2433.139892578125,23.840408325195312,122.44999694824219
2017-06-08,2433.7900390625,23.83098793029785,121.6500015258789
2017-06-09,2431.77001953125,23.81217384338379,120.54000091552734
2017-06-12,2429.389892578125,23.793346405029297,120.36000061035156
2017-06-13,2440.35009765625,23.802759170532227,120.4800033569336
2017-06-14,2437.919921875,23.90629005432129,119.81999969482422
2017-06-15,2432.4599609375,23.878053665161133,119.31999969482422
